Resolution,Similarity,Time
10,0.227925746969701,2.2871756553649902
1,1,3.3464713096618652
2,0.7034981227721708,2.4969186782836914
5,0.326198238823522,2.2086780071258545
10,0.1462861204408021,2.3655495643615723
1,1,3.217430830001831
2,0.24995790608004578,2.427276372909546
5,0.03996817699651462,2.321563959121704
10,0.00997204963715041,2.1911847591400146
1,1,3.2894484996795654
2,0.24995790608004578,2.6388306617736816
5,0.03996817699651462,2.3920834064483643
10,0.00997204963715041,2.3178563117980957
1,1,3.39237117767334
2,0.24995790608004578,2.509707450866699
5,0.03996817699651462,2.1883552074432373
10,6.92503447024334e-5,2.4025754928588867
1,1,3.4542417526245117
2,0.7539466593772293,2.220222234725952
5,0.5082975792075829,1.9695985317230225
10,0.02006408304140567,2.3822457790374756
1,1,2.8816416263580322
2,0.24995790608004578,2.2227096557617188
5,0.03996817699651462,2.026419162750244
10,0.00997204963715041,1.9884843826293945
1,1,2.680418014526367
2,0.7065744746105104,2.1638360023498535
5,0.39036965222815556,2.0586678981781006
10,0.23591574681836977,2.2562055587768555
1,1,2.9277076721191406
2,0.24995790608004578,2.2930455207824707
5,0.03996817699651462,2.3736517429351807
10,0.00997204963715041,2.297243595123291
1,1,3.4258809089660645
2,0.46023995405214785,2.483309745788574
5,0.21568883804543226,1.9043614864349365
10,0.8644852331115995,2.0341267585754395
1,1,3.002206802368164
2,0.24995790608004578,2.123546600341797
5,0.03996817699651462,1.940894365310669
10,0.00997204963715041,2.346656322479248
1,1,3.219022274017334
2,0.5720313271908453,2.1778390407562256
5,0.1788260032339897,2.1972758769989014
10,0.07886718080675721,1.9062881469726562
1,1,3.4993724822998047
2,0.7692588521921208,2.5189173221588135
5,0.3346220787649878,2.252763509750366
10,0.1617062268403028,2.2112958431243896
1,1,2.7800190448760986
2,0.24995790608004578,2.2952756881713867
5,0.03996817699651462,2.451463460922241
10,0.00997204963715041,2.0166475772857666
1,1,3.3320324420928955
2,0.24995790608004578,2.363640069961548
5,0.03996817699651462,2.3784193992614746
10,0.00997204963715041,2.425021171569824
1,1,3.452876091003418
2,0.5629761886857344,2.5106985569000244
5,0.24880706957793802,2.2994983196258545
10,0.15866880223590332,2.2500159740448
1,1,3.4417357444763184
2,0.24995790608004578,2.382795572280884
5,0.03996817699651462,2.148784637451172
10,0.00997204963715041,2.172056198120117
1,1,3.5698468685150146
2,0.7751451977151421,2.6338441371917725
5,0.19375377756643727,2.4338576793670654
10,0.029721484007393464,2.3102612495422363
1,1,3.4286751747131348
2,0.24995790608004578,2.523280382156372
5,0.03996817699651462,2.301424503326416
10,0.00997204963715041,2.3088903427124023
1,1,3.4116623401641846
2,0.24995790608004578,2.5687310695648193
5,0.03996817699651462,2.4100840091705322
10,0.00997204963715041,2.3416409492492676
1,1,3.3712499141693115
2,0.8320894533525586,2.5110154151916504
5,0.016591449080417868,2.365499258041382
10,0.06649886408550766,2.3152401447296143
1,1,3.2796528339385986
2,0.7340276152729028,2.496819019317627
5,0.46985338064988824,2.3198254108428955
10,0.33693166351493614,2.3847227096557617
1,1,3.4479119777679443
2,0.24995790608004578,2.502423048019409
5,0.03996817699651462,2.3682749271392822
10,0.00997204963715041,2.2695422172546387
1,1,3.5221424102783203
2,0.9016042247663997,2.5447916984558105
5,0.7085410530854314,2.452303647994995
10,0.4817058540950671,2.1795425415039062
1,1,3.5210986137390137
2,0.6389901358437261,2.527677536010742
5,0.09436930679732619,2.18390154838562
10,0.03746405388542695,2.298635959625244
1,1,3.460387945175171
2,0.6250237424478339,2.6227545738220215
5,0.30358273624625376,2.328476667404175
10,0.11397300127743135,2.293243885040283
1,1,3.3578336238861084
2,0.24995790608004578,2.5916640758514404
5,0.03996817699651462,2.406757116317749
10,0.00997204963715041,2.3709819316864014
1,1,3.330293893814087
2,0.7448796032640944,2.5554139614105225
5,0.49509793624861365,2.0066981315612793
10,0.359605838814093,2.0815646648406982
1,1,3.361781597137451
2,0.24995790608004578,2.5206451416015625
5,0.03996817699651462,2.391507625579834
10,0.00997204963715041,2.427767038345337
1,1,3.0200982093811035
2,0.8155214874727176,2.573578119277954
5,0.6048793857236008,2.178892135620117
10,0.4552072170410349,2.3066787719726562
1,1,3.1674344539642334
2,0.24995790608004578,2.466517210006714
5,0.03996817699651462,2.215167999267578
10,0.00997204963715041,2.2521748542785645
1,1,2.9964940547943115
2,0.7744550560593301,2.323512315750122
5,0.5016280357871843,2.1763837337493896
10,0.36512524988998696,2.3322336673736572
1,1,3.518202781677246
2,0.24995790608004578,2.3176074028015137
5,0.03996817699651462,2.060115098953247
10,0.00997204963715041,1.991567611694336
1,1,3.1111953258514404
2,0.24995790608004578,2.571847915649414
5,0.03996817699651462,2.4031598567962646
10,0.00997204963715041,2.350334644317627
1,1,3.1980173587799072
2,0.2499758711807992,2.4542577266693115
5,0.0399664544200084,2.2839887142181396
10,0.009942377771227492,2.3610663414001465
1,1,2.8241500854492188
2,0.7573878287252286,2.414398670196533
5,0.46595791838391476,2.3783862590789795
10,0.4389130383425075,2.272695541381836
1,1,3.446683168411255
2,0.24995790608004578,2.552828311920166
5,0.03996817699651462,2.327942132949829
10,0.00997204963715041,2.3758862018585205
1,1,3.45588755607605
2,0.25004781533388293,2.6023476123809814
5,0.0399615278922781,2.3233771324157715
10,0.009975267930750207,2.2835023403167725
1,1,3.36277174949646
2,0.6456219439544449,2.552694320678711
5,0.25834139158195596,2.2840042114257812
10,0.15873785032566098,2.381875991821289
1,1,3.5875771045684814
2,0.005168828961420986,2.580798625946045
5,0.03232545893187357,2.353393077850342
10,0.1295610943681467,2.3814432621002197
1,1,3.5391736030578613
2,0.24995790608004578,2.584341526031494
5,0.03996817699651462,2.173372268676758
10,0.00997204963715041,1.929079532623291
1,1,3.4432644844055176
2,0.5802594248286778,2.4308276176452637
5,0.09623040466642362,2.3036417961120605
10,0.3856934116959444,2.422420024871826
1,1,2.9564919471740723
2,0.8318460569546097,2.5342469215393066
5,0.017362876622671854,2.324838638305664
10,0.06959076130530573,2.2840282917022705
1,1,2.973335027694702
2,0.24995790608004578,2.2606418132781982
5,0.03996817699651462,2.040327787399292
10,0.00997204963715041,2.0903775691986084
1,1,3.502336025238037
2,0.6898676029119188,2.515024423599243
5,0.3617332614870725,2.352346658706665
10,0.24590496315378874,2.419539451599121
1,1,3.4068095684051514
2,0.7445611166231333,2.5161736011505127
5,0.38235767959464334,2.257603168487549
10,0.14789235520070157,2.3157784938812256
1,1,3.4952454566955566
2,0.24995790608004578,2.301020622253418
5,0.03996817699651462,2.1737077236175537
10,0.00997204963715041,2.0166420936584473
1,1,3.4435555934906006
2,0.7237387092934302,2.662687063217163
5,0.023166578901176058,2.4165401458740234
10,0.09285211763050513,2.3742499351501465
1,1,3.4388558864593506
2,0.24995790608004578,2.4708733558654785
5,0.03996817699651462,2.2652127742767334
10,0.00997204963715041,2.016727924346924
1,1,3.449230909347534
2,0.24995790608004578,2.567272186279297
5,0.03996817699651462,2.3379249572753906
10,0.00997204963715041,2.3807523250579834
1,1,3.3352842330932617
2,0.24995790608004578,2.483898162841797
5,0.03996817699651462,2.3557348251342773
10,0.00997204963715041,1.9342832565307617
1,1,3.389906167984009
2,0.2499547215485672,2.6122372150421143
5,0.039930072401348195,2.3676674365997314
10,0.009952424495421355,2.318222999572754
1,1,2.9352071285247803
2,0.24995790608004578,2.131293773651123
5,0.03996817699651462,1.9724211692810059
10,0.00997204963715041,2.103747844696045
1,1,3.43772292137146
2,0.826132062467948,2.5701847076416016
5,0.03207680155547454,2.423192024230957
10,0.12856447056531478,2.2698423862457275
1,1,3.309560537338257
2,0.8563074072806731,2.485255718231201
5,0.5555785859986718,2.30086088180542
10,0.3530105571551246,2.332946538925171
1,1,3.329425811767578
2,0.24995790608004578,2.513669967651367
5,0.03996817699651462,2.412118434906006
10,0.00997204963715041,2.2762632369995117
1,1,3.0925631523132324
2,0.8154133892387433,2.2069613933563232
5,0.5735386155291815,2.093127489089966
10,0.38224955499909025,2.118425130844116
1,1,3.418194532394409
2,0.4466618244923659,2.6166231632232666
5,0.18888514103428994,2.3617188930511475
10,0.12057114561281859,2.325197458267212
1,1,3.4711403846740723
2,0.24995790608004578,2.528587579727173
5,0.03996817699651462,2.2969963550567627
10,0.00997204963715041,2.2719273567199707
1,1,3.6303606033325195
2,0.8812627940560428,2.592517614364624
5,0.6759623592544737,2.3757777214050293
10,0.49722903595590956,2.4412577152252197
1,1,3.01977276802063
2,0.02041160008234614,2.1479544639587402
5,0.12765257761872523,1.9754133224487305
10,0.5116341175558446,2.070591449737549
1,1,3.5082411766052246
2,0.5117182090744952,2.49044132232666
5,0.020609477111425162,2.387188196182251
10,0.0826032018459189,2.350531816482544
1,1,3.3874166011810303
2,0.6446661199289718,2.5935685634613037
5,0.400757579554106,2.411797285079956
10,0.32201669653247544,2.3565266132354736
1,1,3.0370945930480957
2,0.845796920283699,2.2197182178497314
5,0.6260638828995846,1.946596622467041
10,0.4690276581349919,1.9745151996612549
1,1,3.3416051864624023
2,0.24995790608004578,2.597677707672119
5,0.03996817699651462,2.385359048843384
10,0.00997204963715041,2.42496395111084
1,1,3.3944084644317627
2,0.8178269416731653,2.561427593231201
5,0.6018286247286898,2.318361759185791
10,0.4623388356531807,2.4639811515808105
1,1,3.219013214111328
2,0.7908802461806126,2.5000431537628174
5,0.6043941385497583,2.4934144020080566
10,0.5385577801190016,2.260498046875
1,1,3.0811047554016113
2,0.24995790608004578,2.1593809127807617
5,0.03996817699651462,2.4768989086151123
10,0.00997204963715041,2.338095188140869
1,1,3.247974157333374
2,0.8774618352267161,2.499706268310547
5,0.5695465222003334,2.351414918899536
10,0.029818699685086394,2.368032693862915
1,1,3.403517961502075
2,0.8279855638901518,2.549574136734009
5,0.033719548804946285,2.2990357875823975
10,0.13514863482607214,2.284517526626587
1,1,3.00657320022583
2,0.24995790608004578,2.1698734760284424
5,0.03996817699651462,2.137331247329712
10,0.00997204963715041,2.005328893661499
1,1,3.3855972290039062
2,0.6108377118382908,2.5601718425750732
5,0.3912054392852574,2.3765552043914795
10,0.25757199860629526,2.338528633117676
1,1,2.981520414352417
2,0.7037462205963801,2.251185655593872
5,0.41669863244308986,2.307507276535034
10,0.18275819272110877,2.372929811477661
1,1,3.4818201065063477
2,0.679824220004501,2.5974490642547607
5,0.4214984258974881,2.4768385887145996
10,0.32959140594643743,2.416562080383301
1,1,3.421340227127075
2,0.6310797662312848,2.520970106124878
5,0.3257334280492121,2.3051064014434814
10,0.23136589985474873,2.267362117767334
1,1,3.3174145221710205
2,0.24995790608004578,2.591843843460083
5,0.03996817699651462,2.282965898513794
10,0.00997204963715041,2.306100845336914
1,1,2.465456247329712
2,0.7836006097660566,2.0767626762390137
5,0.31056315375071636,2.0661368370056152
10,0.11986191871355589,2.010547161102295
1,1,3.409958600997925
2,0.7252909186649952,2.6101772785186768
5,0.28076692716789703,2.1469428539276123
10,0.17596611991296993,2.0432560443878174
1,1,3.4240787029266357
2,0.24995790608004578,2.2249953746795654
5,0.03996817699651462,2.0325660705566406
10,0.00997204963715041,1.5786936283111572
1,1,3.453812837600708
2,0.7797429019855516,2.516021490097046
5,0.4882811771002772,2.173604965209961
10,0.2078208663876724,1.8276126384735107
1,1,2.9226014614105225
2,0.24995790608004578,2.1921114921569824
5,0.03996817699651462,2.0169219970703125
10,0.00997204963715041,2.017615556716919
1,1,3.5624594688415527
2,0.6568200819172688,2.546205759048462
5,0.3263862823038456,2.3337972164154053
10,0.11710539706635924,2.3216447830200195
1,1,3.115208148956299
2,4.5193920307909496e-5,2.568923234939575
5,2.5310273260798558e-5,2.428374767303467
10,1.3965397511056233e-5,2.4153969287872314
1,1,3.3057892322540283
2,0.0010789303171898172,2.4184176921844482
5,0.006747547252769726,2.2710049152374268
10,0.027044306105972367,2.372852087020874
1,1,3.3444793224334717
2,0.6584832468666085,2.5037481784820557
5,0.2132306263707415,2.376727819442749
10,0.07916434015839614,2.3605153560638428
1,1,2.9575207233428955
2,0.8124853218089492,2.2437424659729004
5,0.48002651221366616,1.7477505207061768
10,0.3077579262698329,1.8456215858459473
1,1,3.5021679401397705
2,0.763573721689984,2.5898499488830566
5,0.3363717042563814,2.432929754257202
10,0.00881972621292397,2.363640308380127
1,1,3.489678382873535
2,0.7407309440208496,2.599440813064575
5,0.4951757090726668,2.4597628116607666
10,0.32996623650848184,2.3092916011810303
1,1,3.4340498447418213
2,0.7395789760913586,2.533963441848755
5,0.45864556624136227,2.358069896697998
10,0.3043370767756684,2.147782564163208
1,1,3.397521495819092
2,0.8554215136421216,2.564619302749634
5,0.628402352197789,2.309993267059326
10,0.38054143188201117,2.2702348232269287
1,1,2.9718873500823975
2,0.5556656988914909,1.9749932289123535
5,0.25922720712780345,1.7628097534179688
10,0.13906893580578095,1.5075886249542236
1,1,3.4543471336364746
2,0.39672218120961394,2.5837795734405518
5,0.14462372955647482,2.1889727115631104
10,0.5796548383869685,2.0400123596191406
1,1,3.374389410018921
2,0.24995790608004578,2.4812262058258057
5,0.03996817699651462,1.808014154434204
10,0.00997204963715041,1.7559044361114502
1,1,3.266233205795288
2,0.24995790608004578,1.7692925930023193
5,0.03996817699651462,1.3719112873077393
10,0.00997204963715041,0.881385326385498
1,1,3.286289691925049
2,0.24995790608004578,2.1896018981933594
5,0.03996817699651462,1.7618448734283447
10,4.070224341694045e-5,1.109151840209961
1,1,3.289064645767212
2,0.7947080627944756,2.207587242126465
5,0.6105150668399505,1.6530051231384277
10,0.4681422407923428,1.0945160388946533
1,1,3.0060665607452393
2,0.24995790608004578,2.115443706512451
5,0.03996817699651462,1.779423475265503
10,0.00997204963715041,1.5802922248840332
1,1,2.6406362056732178
2,0.24995790608004578,1.5619490146636963
5,0.03996817699651462,0.9318709373474121
10,0.00997204963715041,0.700843334197998
1,1,1.735029697418213
2,0.24995790608004578,0.8098855018615723
5,0.03996817699651462,0.661158561706543
10,4.2434253775108126e-5,0.6484076976776123
1,1,1.940770149230957
2,0.30179922447834157,0.8318581581115723
5,0.07713702642128892,0.7050111293792725
10,0.03963250496816188,0.6572048664093018
1,1,2.9545845985412598
2,0.24995790608004578,2.4025537967681885
5,0.03996817699651462,1.9570677280426025
10,0.00997204963715041,1.8710911273956299
1,1,3.2436227798461914
2,0.24995790608004578,1.9569804668426514
5,0.03996817699651462,1.5301659107208252
10,0.00997204963715041,1.1603741645812988
1,1,3.154923439025879
2,0.79524561538338,1.782486915588379
5,0.43129838758925476,1.4106800556182861
10,0.1162869659299959,0.8532326221466064
1,1,3.4461750984191895
2,0.24995790608004578,2.472285032272339
5,0.03996817699651462,2.0993268489837646
10,0.00997204963715041,1.60377836227417
1,1,3.3327066898345947
2,0.7248833721519777,2.3085856437683105
5,0.4494394497733072,1.6086087226867676
10,0.3156130004810314,1.321265697479248
1,1,2.850269317626953
2,0.8343935008032837,1.2712926864624023
5,0.6743632568128952,0.7178020477294922
10,0.5680049756410339,0.677309513092041
1,1,2.9151556491851807
2,0.24995790608004578,2.2387583255767822
5,0.03996817699651462,1.9974467754364014
10,0.00997204963715041,1.9650568962097168
1,1,3.1258256435394287
2,0.24965291219494753,2.5438432693481445
5,0.03967295233742065,2.42356014251709
10,0.009850608433650649,2.315243721008301
1,1,2.8499550819396973
2,0.24995790608004578,1.976097583770752
5,0.03996817699651462,1.832897663116455
10,0.00997204963715041,1.5932772159576416
1,1,3.4807145595550537
2,0.804309225759849,2.3305768966674805
5,0.5776077856486997,1.6423039436340332
10,0.4144563374618968,1.4482905864715576
